chr	gene	PIP
chr5	ESM1	0.115307653826913
chr6	HLA-E	0.115307653826913
chr12	RAPGEF3	0.115057528764382
chr16	SYNGR3	0.114807403701851
chr12	CLEC9A	0.11455727863932
chr12	DYRK2	0.11455727863932
chr3	LOC101928739	0.11455727863932
chr7	CRCP	0.114307153576788
chr16	FLYWCH2	0.114057028514257
chr19	KASH5	0.114057028514257
chr21	URB1	0.114057028514257
chr12	RIC8B	0.113806903451726
chr16	CNEP1R1	0.113806903451726
chr5	CWC27	0.113556778389195
chr7	ZNF679	0.113556778389195
chr8	LINC00051	0.113556778389195
chr18	TYMS	0.113306653326663
chr18	LINC00526	0.113306653326663
chr14	LOC101929718	0.113056528264132
chr19	MYO1F	0.112806403201601
chr18	ROCK1	0.11255627813907
chr18	ALPK2	0.11255627813907
chr19	ATP8B3	0.11255627813907
chr3	COL8A1	0.11255627813907
chr21	MIS18A	0.112056028014007
chr3	SLC6A6	0.112056028014007
chr13	MRPL57	0.111805902951476
chr6	PGC	0.111555777888944
chr11	UBE4A	0.111305652826413
chr18	ZNF236	0.111305652826413
chr2	IDH1	0.111305652826413
chr4	GLRB	0.111305652826413
chr5	VCAN	0.111305652826413
chr13	LINC00348	0.111055527763882
chr15	GOLGA6D	0.111055527763882
chr6	TAAR5	0.111055527763882
chr14	CIPC	0.110805402701351
chr5	FBN2	0.110805402701351
chr6	CASC15	0.110555277638819
chr6	PACRG-AS3	0.110555277638819
chr9	NCBP1	0.110555277638819
chr3	DAZL	0.110305152576288
chr3	SCAP	0.110305152576288
chr9	FCN2	0.110305152576288
chr11	CSTF3-DT	0.110055027513757
chr22	DMC1	0.110055027513757
chr7	GCK	0.110055027513757
chr13	GRK1	0.109804902451226
chr3	ATP6V1A	0.109804902451226
chr11	CREBZF	0.109554777388694
chr11	PGR-AS1	0.109554777388694
chr5	SAR1B	0.109554777388694
chr6	KIF25-AS1	0.109554777388694
chr17	DHX58	0.109304652326163
chr6	TAP2	0.109054527263632
chr19	TSKS	0.108804402201101
chr14	NEK9	0.108554277138569
chr19	JAK3	0.108554277138569
chr7	LOC101929322	0.108304152076038
chr3	PTPN23	0.108054027013507
chr20	PCED1A	0.107803901950975
chr12	FZD10	0.107553776888444
chr16	PRSS30P	0.107553776888444
chr20	SNX21	0.107553776888444
chr13	POLR1D	0.107303651825913
chr18	NPC1	0.107303651825913
chr20	CST9L	0.107303651825913
chr3	LOC100130207	0.107303651825913
chr12	MANSC4	0.107053526763382
chr13	GRTP1-AS1	0.10680340170085
chr14	SFTA3	0.10680340170085
chr13	TUSC8	0.106553276638319
chr21	ERG	0.106553276638319
chr22	PATZ1	0.106553276638319
chr5	LINC01194	0.106553276638319
chr6	ZKSCAN8	0.106553276638319
chr9	PBX3	0.106553276638319
chr10	LINC02676	0.106303151575788
chr10	FANK1	0.106303151575788
chr10	CALY	0.106303151575788
chr17	TBX2	0.106303151575788
chr16	RHOT2	0.106053026513257
chr17	LINC00511	0.106053026513257
chr20	SLC52A3	0.105552776388194
chr5	KLHL3	0.105552776388194
chr5	PCDHB9	0.105552776388194
chr14	LINC02310	0.105302651325663
chr17	RHBDF2	0.105302651325663
chr19	ZNF433-AS1	0.105302651325663
chr2	RHBDD1	0.105302651325663
chr2	SEPTIN2	0.105302651325663
chr20	TGIF2-RAB5IF	0.105302651325663
chr3	LOC100128164	0.105302651325663
chr11	KRTAP5-3	0.105052526263132
chr12	SVOP	0.105052526263132
chr18	MIR924HG	0.105052526263132
chr4	GASK1B	0.105052526263132
chr6	SYCP2L	0.105052526263132
chr9	ACTL7B	0.105052526263132
chr16	CCDC78	0.1048024012006
chr2	ERMN	0.1048024012006
chr8	SHARPIN	0.1048024012006
chr17	MMP28	0.104552276138069
chr10	SNCG	0.104302151075538
chr2	LINC01795	0.104302151075538
chr22	CCDC117	0.104302151075538
chr17	ZNF594	0.104052026013007
chr2	ATP5MC3	0.104052026013007
chr20	UBOX5-AS1	0.104052026013007
chr20	WFDC10B	0.104052026013007
chr10	EMX2OS	0.103801900950475
chr14	OR4Q2	0.103801900950475
chr17	PELP1	0.103801900950475
chr6	ITPR3	0.103801900950475
chr7	AOAH	0.103801900950475
chr7	LOC101928861	0.103801900950475
chr13	ZC3H13	0.103551775887944
chr22	CBX7	0.103551775887944
chr12	TIGAR	0.103301650825413
chr15	LINC02259	0.103301650825413
chr15	SCAND2P	0.103301650825413
chr5	SLC6A3	0.103301650825413
chr11	CTSW	0.103051525762881
chr12	ANO2	0.103051525762881
chr9	FRMPD1	0.10280140070035
chr18	GRP	0.102551275637819
chr21	B3GALT5	0.102551275637819
chr9	DKFZP434A062	0.102551275637819
chr14	TOGARAM1	0.102301150575288
chr11	OR6T1	0.102051025512756
chr16	PDIA2	0.102051025512756
chr6	RNF146	0.102051025512756
chr16	MAFTRR	0.101800900450225
chr16	GINS2	0.101800900450225
chr22	LINC02556	0.101800900450225
chr22	XPNPEP3	0.101800900450225
chr5	EGFLAM-AS4	0.101800900450225
chr13	RNASEH2B	0.101550775387694
chr18	PRELID3A	0.101550775387694
chr8	SAMD12-AS1	0.101550775387694
chr17	C17orf107	0.101300650325163
chr3	CHL1-AS2	0.101300650325163
chr11	CEP57	0.101050525262631
chr13	UFM1	0.101050525262631
chr20	LAMA5	0.101050525262631
chr3	ERC2-IT1	0.101050525262631
chr3	FOXP1	0.101050525262631
chr8	VPS13B	0.101050525262631
chr10	TWNK	0.1008004002001
chr13	FREM2-AS1	0.1008004002001
chr15	MORF4L1	0.1008004002001
chr7	LINC01448	0.1008004002001
chr12	KRT75	0.100550275137569
chr16	ABCC6P1	0.100550275137569
chr19	UBA52	0.100550275137569
chr7	LINC02888	0.100550275137569
chr8	LZTS1-AS1	0.100550275137569
chr12	SDS	0.100300150075038
chr13	ARL11	0.100300150075038
chr13	BIVM	0.100300150075038
chr15	FMN1	0.100300150075038
chr18	MBD1	0.100300150075038
chr21	MCM3AP	0.100300150075038
chr5	UBE2B	0.100300150075038
chr6	LOC100289495	0.100300150075038
chr20	SPATA2	0.100050025012506
chr7	ACHE	0.100050025012506
chr4	TBC1D9	0.099799899949975
chr17	UNK	0.0995497748874437
chr20	LINC01597	0.0995497748874437
chr7	TRIM50	0.0995497748874437
chr7	KLHDC10	0.0995497748874437
chr10	FGFBP3	0.0992996498249125
chr12	KLHL42	0.0992996498249125
chr8	BNIP3L	0.0992996498249125
chr12	UNG	0.0990495247623812
chr22	RPL3	0.0990495247623812
chr7	GALNT17	0.0990495247623812
chr8	UBE2W	0.0990495247623812
chr14	KLHL33	0.0987993996998499
chr15	MINAR1	0.0987993996998499
chr21	BACE2	0.0987993996998499
chr8	TAF2	0.0987993996998499
chr17	PRKCA	0.0985492746373187
chr20	PPP1R16B	0.0985492746373187
chr20	NFATC2	0.0985492746373187
chr3	LRRC15	0.0985492746373187
chr20	LOC101926935	0.0982991495747874
chr6	POLR1H	0.0982991495747874
chr2	LINC01931	0.0980490245122561
chr4	ART3	0.0980490245122561
chr8	CNGB3	0.0980490245122561
chr10	USP54	0.0977988994497249
chr14	EVL	0.0972986493246623
chr19	LILRB3	0.0972986493246623
chr21	LINC00317	0.0972986493246623
chr21	TFF3	0.0972986493246623
chr3	ATP1B3	0.0972986493246623
chr5	LINC01023	0.0972986493246623
chr10	GLRX3	0.0970485242621311
chr21	PIGP	0.0970485242621311
chr5	ARHGAP26-AS1	0.0970485242621311
chr8	SPAG1	0.0970485242621311
chr10	LOC105378269	0.0967983991995998
chr6	LOC101929057	0.0967983991995998
chr10	LINC00703	0.0965482741370685
chr10	MLLT10	0.0965482741370685
chr19	MFSD12	0.0962981490745373
chr19	ZNF805	0.0962981490745373
chr2	SERTAD2	0.0962981490745373
chr21	MRAP	0.0962981490745373
chr22	IGLL3P	0.0962981490745373
chr7	DPY19L1P2	0.0962981490745373
chr9	SLC31A2	0.0962981490745373
chr9	ARPC5L	0.0962981490745373
chr9	PTPA	0.0962981490745373
chr10	SPOCK2	0.096048024012006
chr12	ANO6	0.096048024012006
chr16	TXNL4B	0.096048024012006
chr18	ESCO1	0.096048024012006
chr20	PPP4R1L	0.096048024012006
chr21	LOC101930094	0.096048024012006
chr8	GOLGA7	0.096048024012006
chr3	LOC102723582	0.0957978989494747
chr8	EIF3E	0.0957978989494747
chr17	CA10	0.0955477738869435
chr19	CYP4F3	0.0955477738869435
chr2	MTHFD2	0.0955477738869435
chr21	MX2	0.0955477738869435
chr3	GUCA1C	0.0955477738869435
chr6	MLIP	0.0955477738869435
chr14	TRMT5	0.0952976488244122
chr18	CEP76	0.0950475237618809
chr18	MALT1	0.0950475237618809
chr21	SLC37A1	0.0950475237618809
chr22	SFI1	0.0950475237618809
chr14	LINC02303	0.0947973986993497
chr17	NLK	0.0947973986993497
chr19	ZNF44	0.0947973986993497
chr2	WDR12	0.0947973986993497
chr21	CLDN14	0.0947973986993497
chr22	CCDC188	0.0947973986993497
chr6	PRR3	0.0947973986993497
chr6	VNN3	0.0947973986993497
chr12	NXPH4	0.0945472736368184
chr15	PSTPIP1	0.0945472736368184
chr19	SULT2B1	0.0945472736368184
chr21	C21orf62	0.0945472736368184
chr11	NPAS4	0.0942971485742871
chr12	CACNA1C	0.0942971485742871
chr13	SLC10A2	0.0942971485742871
chr15	SLC27A2	0.0942971485742871
chr16	TPSG1	0.0942971485742871
chr16	LINC01572	0.0942971485742871
chr19	LOC93429	0.0942971485742871
chr12	PMEL	0.0940470235117559
chr12	LUM	0.0940470235117559
chr15	IGDCC3	0.0940470235117559
chr18	LINC00305	0.0940470235117559
chr6	TCTE3	0.0940470235117559
chr14	MIR381HG	0.0937968984492246
chr17	LOC100505782	0.0937968984492246
chr12	CPSF6	0.0935467733866933
chr13	PRECSIT	0.0935467733866933
chr18	SKOR2	0.0935467733866933
chr4	SLC2A9	0.0935467733866933
chr20	DUSP15	0.0932966483241621
chr4	MOB1B	0.0932966483241621
chr5	UNC5A	0.0932966483241621
chr6	TRIM15	0.0932966483241621
chr6	LINC02570	0.0932966483241621
chr2	LOC101928386	0.0930465232616308
chr3	SAMMSON	0.0930465232616308
chr6	HLA-A	0.0930465232616308
chr9	FUBP3	0.0930465232616308
chr13	LINC00462	0.0927963981990995
chr22	ADSL	0.0927963981990995
chr15	LINC00926	0.0925462731365683
chr18	KATNAL2	0.0925462731365683
chr6	FOXP4	0.0925462731365683
chr11	OR8G1	0.092296148074037
chr12	ZBTB39	0.092296148074037
chr13	SHISA2	0.092296148074037
chr2	LCT	0.092296148074037
chr20	ANKRD60	0.092296148074037
chr22	PRR34-AS1	0.092296148074037
chr3	NGLY1	0.092296148074037
chr4	PHOX2B	0.092296148074037
chr7	TMEM106B	0.092296148074037
chr12	FIGNL2	0.0920460230115058
chr17	SARM1	0.0920460230115058
chr6	ZNF318	0.0920460230115058
chr14	ABCD4	0.0917958979489745
chr19	C19orf71	0.0917958979489745
chr22	MIEF1	0.0917958979489745
chr11	OR5M9	0.0915457728864432
chr11	KIRREL3-AS3	0.0915457728864432
chr12	ZNF84	0.0915457728864432
chr16	LINC02133	0.0915457728864432
chr17	CACNB1	0.0915457728864432
chr7	SPDYE5	0.0915457728864432
chr13	CLDN10-AS1	0.091295647823912
chr14	RNF31	0.091295647823912
chr3	WDR82	0.091295647823912
chr7	MYH16	0.091295647823912
chr2	PPP1R21	0.0910455227613807
chr6	FKBP5	0.0910455227613807
chr15	PRTG	0.0907953976988494
chr17	PNPO	0.0907953976988494
chr22	LRP5L	0.0907953976988494
chr7	KCP	0.0907953976988494
chr7	STRIP2	0.0907953976988494
chr13	SOX1-OT	0.0905452726363182
chr16	NME4	0.0905452726363182
chr18	SEH1L	0.0905452726363182
chr18	CABYR	0.0905452726363182
chr7	LOC101927446	0.0905452726363182
chr12	LYZ	0.0902951475737869
chr6	ARFGEF3	0.0902951475737869
chr7	POLR2J	0.0902951475737869
chr12	LINC02389	0.0900450225112556
chr4	ARHGAP24	0.0900450225112556
chr4	NDUFC1	0.0900450225112556
chr7	GSDME	0.0900450225112556
chr8	LINC02055	0.0900450225112556
chr16	ATP2A1	0.0897948974487244
chr20	NDRG3	0.0897948974487244
chr11	LOC102723838	0.0895447723861931
chr22	IL17RA	0.0895447723861931
chr14	PACS2	0.0892946473236618
chr15	C15orf32	0.0892946473236618
chr18	LINC01254	0.0892946473236618
chr2	NBAS	0.0892946473236618
chr20	CEP250	0.0892946473236618
chr3	CNTN4-AS1	0.0892946473236618
chr7	CHN2-AS1	0.0892946473236618
chr7	AZGP1	0.0892946473236618
chr9	DCAF12	0.0892946473236618
chr11	LINC02753	0.0890445222611306
chr12	LINC02444	0.0890445222611306
chr14	TTC7B	0.0890445222611306
chr5	LINC01170	0.0890445222611306
chr13	DZIP1	0.0887943971985993
chr6	MEP1A	0.0887943971985993
chr9	KIF24	0.0887943971985993
chr10	PDCD4-AS1	0.088544272136068
chr13	PAN3-AS1	0.088544272136068
chr15	RPAP1	0.088544272136068
chr17	CCDC42	0.088544272136068
chr19	RYR1	0.088544272136068
chr12	FGF6	0.0882941470735368
chr14	VASH1-AS1	0.0882941470735368
chr15	ANKDD1A	0.0882941470735368
chr17	TRIM65	0.0882941470735368
chr2	COX7A2L	0.0882941470735368
chr3	SLITRK3	0.0882941470735368
chr11	LOC101928894	0.0880440220110055
chr3	SOX2-OT	0.0880440220110055
chr4	LOC441052	0.0880440220110055
chr8	MYOM2	0.0880440220110055
chr14	SERPINA11	0.0877938969484742
chr16	MLST8	0.0877938969484742
chr19	FFAR3	0.0877938969484742
chr19	ZNF444	0.0877938969484742
chr2	SP140	0.0877938969484742
chr3	ZXDC	0.0877938969484742
chr10	ZSWIM8	0.087543771885943
chr16	GAN	0.087543771885943
chr18	CNDP1	0.087543771885943
chr2	VAMP8	0.087543771885943
chr20	PRNT	0.087543771885943
chr22	FAM118A	0.087543771885943
chr7	C7orf69	0.087543771885943
chr12	KIF21A	0.0872936468234117
chr16	TEKT5	0.0872936468234117
chr17	CRLF3	0.0872936468234117
chr4	FGFRL1	0.0872936468234117
chr6	TMEM170B	0.0872936468234117
chr8	CASC8	0.0872936468234117
chr13	COL4A2	0.0870435217608804
chr14	OR11H6	0.0870435217608804
chr19	DOHH	0.0870435217608804
chr20	WFDC12	0.0870435217608804
chr3	LINC02033	0.0870435217608804
chr3	CLEC3B	0.0870435217608804
chr6	OSTM1-AS1	0.0870435217608804
chr8	PAG1	0.0870435217608804
chr9	NACC2	0.0870435217608804
chr10	SHLD2P1	0.0867933966983492
chr11	OR52E1	0.0867933966983492
chr14	RNASE13	0.0867933966983492
chr15	HMG20A	0.0867933966983492
chr16	FAHD1	0.0867933966983492
chr17	LOC101928343	0.0867933966983492
chr18	CXADRP3	0.0867933966983492
chr20	SPTLC3	0.0867933966983492
chr20	MIR1-1HG-AS1	0.0867933966983492
chr9	SUGT1P4-STRA6LP-CCDC180	0.0867933966983492
chr10	MAPK8	0.0865432716358179
chr18	LDLRAD4	0.0865432716358179
chr19	CLEC17A	0.0865432716358179
chr22	ACO2	0.0865432716358179
chr4	LARP1B	0.0865432716358179
chr8	MIR1302-7	0.0865432716358179
chr11	CEP126	0.0862931465732866
chr19	TMEM161A	0.0862931465732866
chr14	LINC02588	0.0860430215107554
chr16	LOC101927131	0.0860430215107554
chr16	RPL13	0.0860430215107554
chr17	LOC101927166	0.0860430215107554
chr2	ADI1	0.0860430215107554
chr2	PRPF40A	0.0860430215107554
chr5	VDAC1	0.0860430215107554
chr6	PEX6	0.0860430215107554
chr12	PLCZ1	0.0857928964482241
chr13	TUBGCP3	0.0857928964482241
chr14	SLC25A29	0.0857928964482241
chr15	PIF1	0.0857928964482241
chr15	RASL12	0.0857928964482241
chr15	CYP11A1	0.0857928964482241
chr17	NT5M	0.0857928964482241
chr15	SLC12A6	0.0855427713856928
chr19	KDELR1	0.0855427713856928
chr7	CNPY1	0.0855427713856928
chr13	ATP4B	0.0852926463231616
chr14	SDR39U1	0.0852926463231616
chr17	KRTAP16-1	0.0852926463231616
chr17	THRA1|BTR	0.0852926463231616
chr2	SEMA4C	0.0852926463231616
chr21	ANKRD20A11P	0.0852926463231616
chr19	SCN1B	0.0850425212606303
chr20	SNPH	0.0850425212606303
chr5	GRK6	0.0850425212606303
chr7	CNTNAP2	0.0850425212606303
chr8	HAS2	0.0850425212606303
chr13	F10	0.084792396198099
chr19	PPP5D1	0.084792396198099
chr19	DACT3-AS1	0.084792396198099
chr2	LINC01143	0.084792396198099
chr5	PCBD2	0.084792396198099
chr3	SELENOT	0.0845422711355678
chr7	HYAL6P	0.0845422711355678
chr13	LINC00437	0.0842921460730365
chr15	CERNA1	0.0842921460730365
chr21	ERVH48-1	0.0842921460730365
chr22	PLXNB2	0.0842921460730365
chr5	IL6ST	0.0842921460730365
chr7	SMO	0.0842921460730365
chr5	LRRC14B	0.0840420210105053
chr7	FOXL3	0.0840420210105053
chr11	ART1	0.083791895947974
chr12	GPR19	0.083791895947974
chr13	KLF12	0.083791895947974
chr16	LINC01568	0.083791895947974
chr19	ZNF833P	0.083791895947974
chr7	LOC100506725	0.083791895947974
chr8	ZNF596	0.083791895947974
chr10	NPS	0.0835417708854427
chr14	MPP5	0.0835417708854427
chr15	RASGRF1	0.0835417708854427
chr17	CYBC1	0.0835417708854427
chr6	H4C11	0.0835417708854427
chr6	HCG9	0.0835417708854427
chr12	PLXNC1	0.0832916458229115
chr13	ANKRD26P3	0.0832916458229115
chr14	CMTM5	0.0832916458229115
chr15	NOP10	0.0832916458229115
chr4	LINC01094	0.0832916458229115
chr10	WAC-AS1	0.0830415207603802
chr10	UBE2D1	0.0830415207603802
chr16	WFDC1	0.0830415207603802
chr3	LINC00880	0.0830415207603802
chr10	CPN1	0.0827913956978489
chr12	VPS29	0.0827913956978489
chr16	JPT2	0.0827913956978489
chr2	SLC20A1	0.0827913956978489
chr21	KCNJ15	0.0827913956978489
chr22	DDX17	0.0827913956978489
chr7	CALD1	0.0827913956978489
chr10	TUBB8	0.0825412706353177
chr13	LINC00364	0.0825412706353177
chr15	TMEM266	0.0825412706353177
chr15	DET1	0.0825412706353177
chr16	OR1F1	0.0825412706353177
chr16	KLHDC4	0.0825412706353177
chr17	RILP	0.0825412706353177
chr18	DIPK1C	0.0825412706353177
chr5	LOC101927078	0.0825412706353177
chr8	ODF1	0.0825412706353177
chr10	EGR2	0.0822911455727864
chr11	SOX6	0.0822911455727864
chr16	ZNF423	0.0822911455727864
chr18	MIR3976HG	0.0822911455727864
chr6	H4C5	0.0822911455727864
chr10	LINC01519	0.0820410205102551
chr12	CCND2-AS1	0.0820410205102551
chr12	ZNF664-RFLNA	0.0820410205102551
chr6	HDAC2-AS2	0.0820410205102551
chr15	ALDH1A2	0.0817908954477239
chr15	CEMIP	0.0817908954477239
chr17	ZZEF1	0.0817908954477239
chr20	LINC01433	0.0817908954477239
chr21	SOD1	0.0817908954477239
chr3	NECTIN3	0.0817908954477239
chr4	GUSBP5	0.0817908954477239
chr5	PRELID2	0.0817908954477239
chr6	PACRG-AS2	0.0817908954477239
chr10	SLC18A2	0.0815407703851926
chr2	SPAG16-DT	0.0815407703851926
chr21	LOC100506403	0.0815407703851926
chr17	P2RX1	0.0812906453226613
chr20	DEFB127	0.0812906453226613
chr20	SLC23A2	0.0812906453226613
chr20	VSTM2L	0.0812906453226613
chr7	PPP1R3A	0.0812906453226613
chr10	LINC00705	0.0810405202601301
chr12	LINC02425	0.0810405202601301
chr2	UGT1A8	0.0810405202601301
chr22	C22orf24	0.0810405202601301
chr8	UBR5	0.0810405202601301
chr9	GRIN1	0.0810405202601301
chr10	BORCS7-ASMT	0.0807903951975988
chr10	ABRAXAS2	0.0807903951975988
chr12	FZD10-AS1	0.0807903951975988
chr13	MIR17HG	0.0807903951975988
chr15	LINC02204	0.0807903951975988
chr17	CHRNB1	0.0807903951975988
chr21	C2CD2	0.0807903951975988
chr12	LINC02398	0.0805402701350675
chr12	WSCD2	0.0805402701350675
chr2	WIPF1	0.0805402701350675
chr3	SEC62	0.0805402701350675
chr5	LOC101928505	0.0805402701350675
chr7	RAC1	0.0805402701350675
chr8	LINC01298	0.0805402701350675
chr9	RMI1	0.0805402701350675
chr22	NIPSNAP1	0.0802901450725363
chr3	PCBP4	0.0802901450725363
chr15	ANPEP	0.080040020010005
chr19	DMAC2	0.080040020010005
chr2	DBI	0.080040020010005
chr21	GRIK1-AS1	0.080040020010005
chr7	TFEC	0.080040020010005
chr10	GUCY2GP	0.0797898949474737
chr15	INTS14	0.0797898949474737
chr18	LINC01601	0.0797898949474737
chr18	SETBP1	0.0797898949474737
chr19	MPND	0.0797898949474737
chr2	CCDC141	0.0797898949474737
chr6	HLA-DRB5	0.0797898949474737
chr6	KLHL31	0.0797898949474737
chr15	NEDD4	0.0795397698849425
chr19	LINC01531	0.0795397698849425
chr20	LINC01749	0.0795397698849425
chr5	LINC01485	0.0795397698849425
chr11	TSSC2	0.0792896448224112
chr2	LINC00471	0.0792896448224112
chr3	STAB1	0.0792896448224112
chr8	GOT1L1	0.0792896448224112
chr15	IRAIN	0.0790395197598799
chr18	CABLES1	0.0790395197598799
chr19	LOC105372273	0.0790395197598799
chr2	TGOLN2	0.0790395197598799
chr20	RTEL1-TNFRSF6B	0.0790395197598799
chr5	GLRX	0.0790395197598799
chr11	C11orf87	0.0787893946973487
chr13	IPO5	0.0787893946973487
chr5	LINC02059	0.0787893946973487
chr19	PLA2G4C-AS1	0.0785392696348174
chr21	BACH1	0.0785392696348174
chr22	A4GALT	0.0785392696348174
chr7	PMPCB	0.0785392696348174
chr11	CDC42EP2	0.0782891445722861
chr18	LOC101927571	0.0782891445722861
chr19	THEG5	0.0782891445722861
chr3	ZNF621	0.0782891445722861
chr3	TRAIP	0.0782891445722861
chr8	BAG4	0.0782891445722861
chr8	ADHFE1	0.0782891445722861
chr9	LINC01239	0.0782891445722861
chr10	PROSER2-AS1	0.0780390195097549
chr12	PZP	0.0780390195097549
chr13	LOC105370362	0.0780390195097549
chr16	RBBP6	0.0780390195097549
chr21	MRPS6	0.0780390195097549
chr8	UBR5-AS1	0.0780390195097549
chr12	LOC100287944	0.0777888944472236
chr18	SPIRE1	0.0777888944472236
chr2	GALNT3	0.0777888944472236
chr20	ZFP64	0.0777888944472236
chr22	IGLL5	0.0777888944472236
chr12	LOC101929162	0.0775387693846923
chr17	TBKBP1	0.0775387693846923
chr12	FAM66C	0.0772886443221611
chr18	DSCAS	0.0772886443221611
chr19	LOC101928063	0.0772886443221611
chr21	KCNE1	0.0772886443221611
chr10	MIR146B	0.0770385192596298
chr16	NOMO2	0.0770385192596298
chr20	KCNK15-AS1	0.0770385192596298
chr21	LINC01674	0.0770385192596298
chr9	PIGO	0.0770385192596298
chr13	STOML3	0.0767883941970986
chr13	LINC02341	0.0767883941970986
chr21	RIPK4	0.0767883941970986
chr8	ZC2HC1A	0.0767883941970986
chr12	IQSEC3	0.0765382691345673
chr21	PAXBP1-AS1	0.0765382691345673
chr4	LOC101929210	0.0765382691345673
chr5	SEMA6A-AS1	0.0765382691345673
chr9	CNTFR	0.0765382691345673
chr19	TBCB	0.076288144072036
chr20	NRSN2-AS1	0.076288144072036
chr22	SDF2L1	0.076288144072036
chr4	MXD4	0.076288144072036
chr7	LINC01176	0.076288144072036
chr17	MYO19	0.0760380190095048
chr18	SIGLEC15	0.0760380190095048
chr6	LOC101928491	0.0760380190095048
chr2	DUSP19	0.0757878939469735
chr6	LOC101928304	0.0757878939469735
chr9	DOCK8-AS1	0.0757878939469735
chr9	PRUNE2	0.0757878939469735
chr9	LINC00587	0.0757878939469735
chr12	CALCOCO1	0.0755377688844422
chr15	MGC15885	0.0755377688844422
chr5	THG1L	0.0755377688844422
chr6	FAM120B	0.0755377688844422
chr9	LOC389765	0.0755377688844422
chr9	LOC100132077	0.0755377688844422
chr6	HSPA1L	0.075287643821911
chr11	LINC02550	0.0750375187593797
chr17	NSFP1	0.0750375187593797
chr18	CETN1	0.0750375187593797
chr19	ZFP14	0.0750375187593797
chr8	SORBS3	0.0750375187593797
chr8	HMBOX1	0.0750375187593797
chr12	NCAPD2	0.0747873936968484
chr18	LOC100505797	0.0747873936968484
chr3	TFDP2	0.0747873936968484
chr5	C5orf51	0.0747873936968484
chr7	PAXIP1-AS2	0.0747873936968484
chr9	MOB3B	0.0747873936968484
chr11	LIN7C	0.0745372686343172
chr14	MEG9	0.0745372686343172
chr4	ANAPC4	0.0745372686343172
chr8	C8orf89	0.0745372686343172
chr8	PKIA-AS1	0.0745372686343172
chr14	C14orf178	0.0742871435717859
chr17	GH1	0.0742871435717859
chr18	CHMP1B	0.0742871435717859
chr20	FAM83C	0.0742871435717859
chr22	FAM230I	0.0742871435717859
chr5	CPLANE1	0.0742871435717859
chr8	TCF24	0.0742871435717859
chr8	PREX2	0.0742871435717859
chr11	MACROD1	0.0740370185092546
chr12	RAB3IP	0.0740370185092546
chr12	TMEM233	0.0740370185092546
chr13	GRTP1	0.0740370185092546
chr18	TAF4B	0.0740370185092546
chr2	ACTR1B	0.0740370185092546
chr9	PSMB7	0.0740370185092546
chr10	SVIL2P	0.0737868934467234
chr12	MAPKAPK5-AS1	0.0737868934467234
chr18	TTC39C	0.0737868934467234
chr3	STIMATE-MUSTN1	0.0737868934467234
chr6	HEY2	0.0737868934467234
chr20	SLC12A5-AS1	0.0735367683841921
chr21	KRTAP10-10	0.0735367683841921
chr9	LINC01509	0.0735367683841921
chr10	A1CF	0.0732866433216608
chr12	CACNA1C-AS2	0.0732866433216608
chr15	PWAR6	0.0732866433216608
chr17	ACLY	0.0732866433216608
chr22	RIBC2	0.0732866433216608
